module	version	source	score
github.com/harness/gitness	884d7b36121b03005a084aa12cdac5275ad74645	https://github.com/harness/harness	35007
k8s.io/minikube	94d78a95a06c9999601cfcd056d414b89969c85f	https://github.com/kubernetes/minikube	34223
helm.sh/helm/v3	0b68393d5eba3142063f4cc90298181b7a13379d	https://github.com/helm/helm	34025
github.com/v2fly/v2ray-core/v5	cab66deacee780ad01ab9ad376716bb57c2cb1b6	https://github.com/v2fly/v2ray-core	33919
github.com/cockroachdb/cockroach	472ea07a5232c98536293d13bb46cca59f9f2cd0	https://github.com/cockroachdb/cockroach	33831
github.com/usememos/memos	f9fec565608f5b4847238d1731ce24885905b1d6	https://github.com/usememos/memos	33248
github.com/zeromicro/go-zero	1a3dc758744fcefa7293e239b22bcb7860398bfa	https://github.com/zeromicro/go-zero	33054
github.com/milvus-io/milvus	ef923958bbb797e0874196dee5d4f12e58b8d551	https://github.com/milvus-io/milvus	32912
github.com/hashicorp/consul	94ca67463bad7091e8cd42d9e879a4ffa67c272c	https://github.com/hashicorp/consul	32730
github.com/labstack/echo/v4	822d11a465aa640634789dd39babb14220f887eb	https://github.com/labstack/echo	31964
github.com/iawia002/lux	51d23d28695be99719972a2b21189fe0756962b0	https://github.com/iawia002/lux	30370
github.com/k3s-io/k3s	c0d661b334bc3cbe30d80e5aab6af4b92d3eb503	https://github.com/k3s-io/k3s	30214
github.com/filebrowser/filebrowser/v2	129a4fd39d550bd2a449575cf93f061593e39102	https://github.com/filebrowser/filebrowser	29447
github.com/spf13/viper	76d3bebef5881f2b9f688dbf3239161d09b910e7	https://github.com/spf13/viper	29031
github.com/go-kit/kit	78fbbceece7bbcf073bee814a7772f4397ea756c	https://github.com/go-kit/kit	28995
github.com/schollz/croc/v10	917d9f16b44a19b7f8f35a7b45dd5be38718b8d4	https://github.com/schollz/croc	28970
github.com/xtls/xray-core	e4939dc1dbf8ca6bfd5279bc37a8a779d4cb774a	https://github.com/XTLS/Xray-core	28896
github.com/derailed/k9s	be1ec87840325d13f4fb74a35b2e3e4d33048aa6	https://github.com/derailed/k9s	28637
github.com/charmbracelet/bubbletea	d928d8dcabcd4bca0efc22fb661de0cc27c66b21	https://github.com/charmbracelet/bubbletea	28320
github.com/nsqio/nsq	4de1606f8bd28059d15b15272ace5003502c9c3f	https://github.com/nsqio/nsq	27830
github.com/restic/restic	5fe6607127d0d2d96a3ece3b8a8e96a084698173	https://github.com/restic/restic	27790
github.com/kataras/iris/v12	d5e0048d7d32cbfba52ea5be5f10d6f38d7c4311	https://github.com/kataras/iris	27693
github.com/go-kratos/kratos/v2	8b8dc4b0f8bebb76939780f59734c20c265669c5	https://github.com/go-kratos/kratos	27262
github.com/trustwallet/assets	99dbe9d9626d6ff0539cb52c4c462f43e6de5774	https://github.com/trustwallet/assets	27175
github.com/grafana/loki/v3	5d78a3a3fd1f630d6b012a9240fa081e63bcb7ef	https://github.com/grafana/loki	27082
github.com/openfaas/faas	cf8741accae92d8a85a5f0cd800786c19f84997e	https://github.com/openfaas/faas	27048
github.com/IceWhaleTech/CasaOS	7da0f0d49e6c9da44b717e23774198e5bfdd2cca	https://github.com/IceWhaleTech/CasaOS	26991
go.k6.io/k6	f76cb771fe80d4962095edbd97f0f9baa800c09f	https://github.com/grafana/k6	26945
github.com/AdguardTeam/AdGuardHome	41cce6259709d450b3c6c310cedd9610f4f82a69	https://github.com/AdguardTeam/AdGuardHome	26928
github.com/danielmiessler/fabric	1b7a1fa6528a80571fee0296403b4ea402c4f20f	https://github.com/danielmiessler/fabric	26469
github.com/rancher/rancher	ae6ac83471545ab47d052d2d760daa2e6646a969	https://github.com/rancher/rancher	26319
fyne.io/fyne/v2	81b3cd1496f0a41dc8dee09f8f60722575274824	https://github.com/fyne-io/fyne	26311
github.com/zyedidia/micro/v2	8c0e0fa2ed38ab29bbbaf25818a030f616932af9	https://github.com/zyedidia/micro	26239
github.com/containers/podman/v5	290d94d3c00857dd582ffbee6bd0677a0904c783	https://github.com/containers/podman	25932
github.com/dapr/dapr	990aa6eb1483258f0b9f9e0612ecb82204665e53	https://github.com/dapr/dapr	25856
github.com/gorilla/websocket	5e002381133d322c5f1305d171f3bdd07decf229	https://github.com/gorilla/websocket	25778
k8s.io/ingress-nginx	0edf16ff6bff89bd61750c38558b3bf801ec5ced	https://github.com/kubernetes/ingress-nginx	25637
github.com/aquasecurity/trivy	8d5dbc9fec3569b22ed81a03c40eaf732768718b	https://github.com/aquasecurity/trivy	25594
google.golang.org/grpc	98959d9a4904e98bbf8b423ce6a3cb5d36f90ee1	https://github.com/grpc/grpc-go	25368
github.com/cloudreve/Cloudreve/v3	12e3f10ad77e04f870b66d89d46b9cf264e6a024	https://github.com/cloudreve/Cloudreve	25182
github.com/go-delve/delve	05dc760877f32b63e843e88d1ce179baa6f519eb	https://github.com/go-delve/delve	25047
github.com/gocolly/colly/v2	99b7fb1b87d1491578f1fa9c222836341f533d75	https://github.com/gocolly/colly	24968
github.com/stretchr/testify	a012e45d185128fe5bf3370e42b0854856e0998e	https://github.com/stretchr/testify	24928
github.com/quii/learn-go-with-tests	d9b5ccb074e7d315dbf9b2ccedda9b34885427d1	https://github.com/quii/learn-go-with-tests	24902
github.com/seaweedfs/seaweedfs	d04859b01c2128389b9a81007e231a0b2db091d7	https://github.com/seaweedfs/seaweedfs	24867
github.com/tsenart/vegeta/v12	03ca49e9b419c106db29d687827c4c823d8b8ece	https://github.com/tsenart/vegeta	24836
github.com/hyperledger/fabric	80a4e7719e16715c2ea476a475bc550697333646	https://github.com/hyperledger/fabric	24533
github.com/1Panel-dev/1Panel	5105114321952907f53a8b8d014720eb4089e8de	https://github.com/1Panel-dev/1Panel	24420
go-micro.dev/v5	b318b7f097aebda934104aec189d6bf6b9f43180	https://github.com/micro/go-micro	24242
github.com/juanfont/headscale	028d9aab73206eadbccd600d63910e057de7feb8	https://github.com/juanfont/headscale	24194
github.com/urfave/cli/v3	5053ec708a44d766e62f7e33baae742b6e2c003c	https://github.com/urfave/cli	23993
github.com/opentofu/opentofu	7cacb9f066485ea8ee85974bcedd346b119b446f	https://github.com/opentofu/opentofu	23818
github.com/valyala/fasthttp	d795f13985f16622a949ea9fc3459cf54dc78b3e	https://github.com/valyala/fasthttp	23553
go.uber.org/zap	ede8e1888f836a9a0717a8891503f40d7998d315	https://github.com/uber-go/zap	23316
github.com/XIU2/CloudflareSpeedTest	66c0923bf7d8db8ccbefb93c72cd2ea7930d97a1	https://github.com/XIU2/CloudflareSpeedTest	23288
github.com/argoproj/argo-cd/v2	fdf250309fc9467567708ca8f1c3b44f8c74594b	https://github.com/argoproj/argo-cd	23119
github.com/cilium/cilium	bf7bc43bd53ca77934513ffd887a59974deca24c	https://github.com/cilium/cilium	22990
github.com/projectdiscovery/nuclei/v3	44f398c08da62acbf555d3b21f7260e5daff2ce1	https://github.com/projectdiscovery/nuclei	22848
github.com/jaegertracing/jaeger	acbc0e1f523a36c2080dd4f4544ef6ef66216e86	https://github.com/jaegertracing/jaeger	22762
github.com/gorilla/mux	db9d1d0073d27a0a2d9a8c1bc52aa0af4374d265	https://github.com/gorilla/mux	22630
github.com/authelia/authelia/v4	28f9efebf7ef57b834d081ee066c01443c8acfb4	https://github.com/authelia/authelia	22588
chai2010.cn/gobook	67d1bf435ddfc82b1db6a2a6498ce2ef63f8df2f	https://github.com/chai2010/advanced-go-programming-book	22553
github.com/redis/go-redis/v9	cc9bcb0c0fd764bf7518aa18815e5bad27f14384	https://github.com/redis/go-redis	22369
github.com/dgraph-io/dgraph/v24	b6c6176683a77b7b28377d2913181ee8574cb75e	https://github.com/dgraph-io/dgraph	21880
github.com/sagernet/sing-box	0b42f26af8ec82a72bfb3929102810837a16bafc	https://github.com/SagerNet/sing-box	21713
github.com/inancgumus/learngo	0bcbf36df3969126d8092e3aeb20fec042e8f36b	https://github.com/inancgumus/learngo	21437
github.com/containerd/containerd/v2	b291eb802b2d913dcdc57cb612d2381d823dd779	https://github.com/containerd/containerd	20754
vitess.io/vitess	6c6499c9ecfd4c4d0e12a9060b230107886489b6	https://github.com/vitessio/vitess	20625
k8s.io/kops	458758e8be7cdf3f7bf2767c107fe30797f8e12a	https://github.com/kubernetes/kops	20558
tailscale.com	fd77965f23a317cb6f7bc53d585ace2c771d5b48	https://github.com/tailscale/tailscale	20519
github.com/grpc-ecosystem/grpc-gateway/v2	d226addb6851c1a8e3ef73164e2e647c41ec0a98	https://github.com/grpc-ecosystem/grpc-gateway	20376
github.com/influxdata/telegraf	e257c14ec162ff747ed84e687dff994bb551955e	https://github.com/influxdata/telegraf	20155
github.com/slimtoolkit/slim	4b98f24762627529c652a45ee82274dad4e38b21	https://github.com/slimtoolkit/slim	20134
github.com/containrrr/watchtower	76f9cea516593fabb8ca91ff13de55caa6aa0a8b	https://github.com/containrrr/watchtower	19982
github.com/xuri/excelize/v2	f1d1a5dc2b7f1e6a10a9275b2a6e392638457ee7	https://github.com/qax-os/excelize	19876
github.com/abiosoft/colima	17df1e41745836f27e84f1d00aa647433e3cc59a	https://github.com/abiosoft/colima	19512
github.com/antonmedv/fx	dd653cf7bf83c3fc82995597cf4ce2f7804aa8ff	https://github.com/antonmedv/fx	19429
github.com/google/cadvisor	96c346ed6af33ecc856f82dfd9ef6b0fd6b66949	https://github.com/google/cadvisor	19400
github.com/go-chi/chi/v5	6ceb498b221efa11f559602beb2463b8b52c2161	https://github.com/go-chi/chi	19363
github.com/casbin/casbin/v2	c55ed50772950c9b6eb80460fed5b889e0df87fd	https://github.com/casbin/casbin	19309
github.com/gravitational/teleport	fc7bd616613a7635a4c713fc40addf5a3580b9bb	https://github.com/gravitational/teleport	19238
github.com/zricethezav/gitleaks/v8	d03d6c401b51633afc8e9d2b37cf3700927de595	https://github.com/gitleaks/gitleaks	19133
github.com/ipfs/kubo	16c90f063ec45d9491b74ac3a9bf13520627c10e	https://github.com/ipfs/kubo	19131
github.com/ahmetb/kubectx	561793c356c067d41a2f98cc858aec508f25f88e	https://github.com/ahmetb/kubectx	18985
github.com/hashicorp/terraform-provider-aws	972f2ad5b32458a611d4673e1a24583b264a4bd7	https://github.com/hashicorp/terraform-provider-aws	18943
heckel.io/ntfy/v2	630f2957deb670dcacfe0a338091d7561f176b9c	https://github.com/binwiederhier/ntfy	18894
github.com/TheAlgorithms/Go	ff32defde291d698018b827e8e84a7be89d8989a	https://github.com/TheAlgorithms/Go	18780
github.com/snail007/goproxy	e78c56389bcf60e811e1e566ac024812f0d4e670	https://github.com/snail007/goproxy	18745
github.com/air-verse/air	27096db642f4eda55ad477abb5e8236bb24ff277	https://github.com/air-verse/air	18624
github.com/samber/lo	407b62d3f12eece919463f556c798661f5aabbbf	https://github.com/samber/lo	18557
github.com/hashicorp/packer	069a6ed62fd359644e4392000d8f6488851ddd74	https://github.com/hashicorp/packer	18405
github.com/ginuerzh/gost	87d6a2fdc2cc04fa6f7c90e6cc9e8406076f6928	https://github.com/ginuerzh/gost	18382
github.com/charmbracelet/gum	8c7abe73354865091e95a00c73f3dcb0545803df	https://github.com/charmbracelet/gum	18372
github.com/argoproj/argo-workflows/v3	ea6dae9a30893632d863ff664803e17f3e9965f6	https://github.com/argoproj/argo-workflows	18168
github.com/julienschmidt/httprouter	484018016424d215c0b87c42f4c9b57d980fbd00	https://github.com/julienschmidt/httprouter	18070
github.com/go-playground/validator/v10	f1939ee4461159b2d328c77117eddf66340c0e17	https://github.com/go-playground/validator	18052
github.com/emirpasic/gods/v2	8323d02ee3ca1499478f9ccd7a299fb1c5005780	https://github.com/emirpasic/gods	18036
github.com/zincsearch/zincsearch	11234ae035bc49066ce11d82db87e5d5d760e840	https://github.com/zincsearch/zincsearch	17695
filippo.io/age	176e245b3cb3ada322c21eef0bce166dc5a5e4c7	https://github.com/FiloSottile/age	17647
github.com/getsops/sops/v3	7880ef47109534560f6ee2d5183d8783aa7e5600	https://github.com/getsops/sops	17627
github.com/trufflesecurity/trufflehog/v3	fa78cd7e10bad48a2c57d6999f9c27e2b4f46fea	https://github.com/trufflesecurity/trufflehog	17617
kubesphere.io/kubesphere	6a2f78ef0f3c8e0497095da831415f4e672dc14a	https://github.com/kubesphere/kubesphere	17250
github.com/jmoiron/sqlx	41dac167fdad5e3fd81d66cafba0951dc6823a30	https://github.com/jmoiron/sqlx	17225
github.com/nats-io/nats-server/v2	5fba928d21cd8fee0e5924f90e39f0bc8d39b5d5	https://github.com/nats-io/nats-server	17185
oss.terrastruct.com/d2	0bf1823e3f70861251afd3a814f9b265670abe4e	https://github.com/terrastruct/d2	17134
github.com/elastic/beats/v7	7be47da326413fc9ae6e96a0c4b467ba481b6210	https://github.com/elastic/beats	17075
github.com/ory/hydra/v2	56fc3da6297eab16e2aa65818dd149104557b332	https://github.com/ory/hydra	17060
gvisor.dev/gvisor	17edc7260e94bf9ab48612a616a50c0166cb35b5	https://github.com/google/gvisor	17033
github.com/txthinking/brook	13d048e0f98e90cac8a0bb0a1065d22a0a45fe03	https://github.com/txthinking/brook	16972
github.com/golangci/golangci-lint	8a9cdad5a3544e16b77b6f470e57934e1e9af301	https://github.com/golangci/golangci-lint	16934
github.com/dutchcoders/transfer.sh	73b99b8becabb6c9c16dbe894f6882df103d3f80	https://github.com/dutchcoders/transfer.sh	16817
github.com/hashicorp/nomad	11573fba89fd6c61c2c9e23e2fa48fc87bea8cce	https://github.com/hashicorp/nomad	16816
github.com/go-sql-driver/mysql	00dc21a6243c02c1a84fc82d08a821c08fde4053	https://github.com/go-sql-driver/mysql	16803
github.com/golang-migrate/migrate/v4	c378583d782e026f472dff657bfd088bf2510038	https://github.com/golang-migrate/migrate	16684
github.com/GoogleContainerTools/skaffold/v2	6293a3efe10fc12ccb16c2477e59aa4b9335a8dc	https://github.com/GoogleContainerTools/skaffold	16623
github.com/wtfutil/wtf	6a02b971f042b8c689237d2cc1d3c11f37361860	https://github.com/wtfutil/wtf	16615
github.com/sundowndev/phoneinfoga/v2	5f6156f567613a07ea8e3f04b004864582060a57	https://github.com/sundowndev/phoneinfoga	16598
github.com/charmbracelet/glow/v2	f1b565125fff2ebe99b3c92fb89bd4bc3ab4ced0	https://github.com/charmbracelet/glow	16509
entgo.io/ent	d1dab301c65b03ad226bd1e5a8f60615e5c1c964	https://github.com/ent/ent	16469
github.com/xtaci/kcptun	9b6a24618f7c1e5d6ac4d0e79a14e73d37ec64f2	https://github.com/xtaci/kcptun	16439
github.com/openimsdk/open-im-server/v3	e7c7bf3bd1c055455910584927cde18bd04b3a08	https://github.com/openimsdk/open-im-server	16427
github.com/rqlite/rqlite/v8	bbdda8d1ea76d19b73c099653b3a974ba2ff7a96	https://github.com/rqlite/rqlite	16422
github.com/Netflix/chaosmonkey/v2	eaa28fb761c0ebe8644d1333e5d164e9cc3071e9	https://github.com/Netflix/chaosmonkey	16297
github.com/tinygo-org/tinygo	ef4f46f1d1550beb62324d750c496b2b4a7f76d0	https://github.com/tinygo-org/tinygo	16224
github.com/knadh/listmonk	d02a9d62b50f0cd373b5ed49c73eb8ea824cdd49	https://github.com/knadh/listmonk	16221
github.com/GoogleContainerTools/kaniko	e328007bc1fa0d8c2eacf1918bebbabc923abafa	https://github.com/GoogleContainerTools/kaniko	16198
github.com/cayleygraph/cayley	81dcd7d73e45136bc0d01802a8ba4685d8a533eb	https://github.com/cayleygraph/cayley	16103
github.com/OpenNHP/opennhp	8e69c55d80cca850d9ba83b4dd88d9c1116b0957	https://github.com/OpenNHP/opennhp	15981
github.com/lima-vm/lima	8eb855af01ad36a445d751554b9eac930a49f765	https://github.com/lima-vm/lima	15770
github.com/slackhq/nebula	3f6a7cb250a756314da65e8a440628dd94e7976f	https://github.com/slackhq/nebula	15432
github.com/pion/webrtc/v4	271ab556c8a42e21ca49d18e5b046d9031367c86	https://github.com/pion/webrtc	15340
github.com/charmbracelet/vhs	2ff7bbd4341800abee599473a39a4b5e774b985d	https://github.com/charmbracelet/vhs	15303
github.com/thanos-io/thanos	731e4607d34a5d638ebf849c53582aa21ce591dc	https://github.com/thanos-io/thanos	15158
github.com/tidwall/gjson	4d230282c0e3bf42fa509147d27d7e8dcc3d3bad	https://github.com/tidwall/gjson	15099
github.com/dgraph-io/badger/v4	ca7c9d47d860b46953e03175a455e987a345f230	https://github.com/dgraph-io/badger	15057
github.com/rook/rook	1c917743b48debc4443b23c61dbfe95bdce799d4	https://github.com/rook/rook	15028
sigs.k8s.io/kind	c04cb6d7bd8dfa78261f678baab7a7fe057556ca	https://github.com/kubernetes-sigs/kind	14972
github.com/git-lfs/git-lfs/v3	a577e336ebdccfd312b6006c880f010b5d3fe796	https://github.com/git-lfs/git-lfs	14938
github.com/PuerkitoBio/goquery	53e7498d1b9f9aef9c4a332305049ec9fe2c98b6	https://github.com/PuerkitoBio/goquery	14913
github.com/goreleaser/goreleaser/v2	248c7fcb5f8a2ec9972f181dbd096a0fa135b059	https://github.com/goreleaser/goreleaser	14668
github.com/coredns/coredns	c8829a63b9fb611185a0ee5f00aaa9aad1095929	https://github.com/coredns/coredns	14469
github.com/jpillora/chisel	ab8f06a83048dca0c24dc0b06932dc98df54e8b1	https://github.com/jpillora/chisel	14366
github.com/IBAX-io/go-ibax	107d76d73d96aa163a776f67e2edeee2c622bd7c	https://github.com/IBAX-io/go-ibax	14319
github.com/panjf2000/ants/v2	2d40f3041b4d9472e10ec44158778dd4c6f1f784	https://github.com/panjf2000/ants	14203
github.com/GoogleCloudPlatform/terraformer	a5b4b69b1cd36942ed85c1c6f8ba81e16b8b8a2b	https://github.com/GoogleCloudPlatform/terraformer	14199
github.com/cert-manager/cert-manager	e1a1ea959aa23ed72d9d7614b34d58ef420ad1d2	https://github.com/cert-manager/cert-manager	14120
github.com/ardanlabs/gotraining	818bd76b40df507de93ff3d33cd8c413e70aa5ce	https://github.com/ardanlabs/gotraining	14013
github.com/gizak/termui/v3	2b8f0c7960e9553acea6d579a740713066da5e13	https://github.com/gizak/termui	13972
github.com/opencontainers/runc	ca8ca3ce07403327ecc998cf031b3ec9d22d8c63	https://github.com/opencontainers/runc	13928
github.com/tinode/chat	a97c49477fae478062238049e6cde2da2fe9c114	https://github.com/tinode/chat	13890
github.com/sqlc-dev/sqlc	8bf28178dd494a0cde554995e21bba0ed10d523b	https://github.com/sqlc-dev/sqlc	13880
go-admin	48e7ce88fff14c38b4095ce4b7823a80c7786098	https://github.com/go-admin-team/go-admin	13795
github.com/apache/incubator-answer	8e6fa13c72dae18b8c516bf349928f9d3109988c	https://github.com/apache/incubator-answer	13777
github.com/twpayne/chezmoi/v2	afb013ccf8a7ad0b6dcdefe409cd495e82ecb61e	https://github.com/twpayne/chezmoi	13693
github.com/google/wire	e57deea2f8bbe2386b756f2555e02de33e20a3f0	https://github.com/google/wire	13611
github.com/github/gh-ost	48cb9ab7c7aea1953b086fb68fff6e2b5dd2f0c1	https://github.com/github/gh-ost	13594
github.com/bluenviron/mediamtx	1dd975504f20cc95908042406c316d571cb41245	https://github.com/bluenviron/mediamtx	13583
github.com/gophish/gophish	95618469799295e2c0fec980805a2dfbb818816b	https://github.com/gophish/gophish	13578
github.com/prometheus/node_exporter	e6a9cfbdcdaa21bf9676c6cd37bef8160227f423	https://github.com/prometheus/node_exporter	13452
github.com/VictoriaMetrics/VictoriaMetrics	1cb32ee6c8166f28e2fa632d93d0b1357ad7fb22	https://github.com/VictoriaMetrics/VictoriaMetrics	13349
github.com/gopherjs/gopherjs	4dc2318893eef2b11359d1e0d8cebf687e8d98f1	https://github.com/gopherjs/gopherjs	13282
github.com/IBM/sarama	f75af48becf7122f3ab2bc932c3dbcc5431bfc0c	https://github.com/IBM/sarama	13240
github.com/gogf/gf/v2	c18339b1a91f396e9f33329ee4b671660b3ac94b	https://github.com/gogf/gf	13190
micro.dev/v4	a584cee684c53987cc96edb1d8f2f6f7f7936312	https://github.com/micro/micro	13179
github.com/openshift/origin	9c2f988b5e64eb62152a9dc3c7e99d4ebeb3a8cb	https://github.com/openshift/origin	13178
github.com/cheat/cheat	7908a678dfb1dd52baabeeff6f567d6d586293fb	https://github.com/cheat/cheat	13173
github.com/talkgo/night	83118799d0bfa2e094e9263bf5133d3f19650ba2	https://github.com/talkgo/night	13168
github.com/jeessy2/ddns-go/v6	2c4d8a82f8539dad6244b11f0843afcee7b1aa39	https://github.com/jeessy2/ddns-go	13100
github.com/direnv/direnv/v2	978008aa7c66e5beb3e3c4a7705c3d0ce4f99f1c	https://github.com/direnv/direnv	13078
github.com/prometheus-operator/prometheus-operator	dd2c707e7008387c6d662fefe9f474a6f874f490	https://github.com/prometheus-operator/prometheus-operator	12789
github.com/kgretzky/evilginx2	9e32484719681892945130187ea52737b3d72051	https://github.com/kgretzky/evilginx2	12749
github.com/mikefarah/yq/v4	f654fbf4598c06e18b11a4bd504eba16459be80c	https://github.com/mikefarah/yq	12704
github.com/navidrome/navidrome	8808eadddaa517ab58ce33a70d08f37b0ffdef0e	https://github.com/navidrome/navidrome	12592
go.temporal.io/server	b685f81224f36faa542e2769d175314434628de6	https://github.com/temporalio/temporal	12559
github.com/google/go-github/v66	9412ac2afd7d2730d0c1e25beac900eb5a616541	https://github.com/google/go-github	12452
github.com/dnscrypt/dnscrypt-proxy	4ed02b02dfa259466bcb4d0e83b48c8188099302	https://github.com/DNSCrypt/dnscrypt-proxy	12418
github.com/moond4rk/hackbrowserdata	f3d95400165ce63ad6ba5fb7ff2685007dab0386	https://github.com/moonD4rk/HackBrowserData	12350
github.com/ory/kratos	f019a1c4cc359cab9ec48ecf64dc33d73cf90fe5	https://github.com/ory/kratos	12165
github.com/shirou/gopsutil/v4	a19cedeb30ceea8dff0407419509f00774629981	https://github.com/shirou/gopsutil	12149
github.com/shadow1ng/fscan	d01df95dba9d70294bedff042c860b595f1c2dcd	https://github.com/shadow1ng/fscan	12121
github.com/future-architect/vuls	030b2e03525d68d74cb749959aac2d7f3fc0effa	https://github.com/future-architect/vuls	12114
github.com/bytebase/bytebase	cf23d5a17539a549614fc3cbb6dd8c6cd2a74c6e	https://github.com/bytebase/bytebase	12017
github.com/Mrs4s/go-cqhttp	a5923f179b360331786a6509eb33481e775a7bd1	https://github.com/Mrs4s/go-cqhttp	12016
k8s.io/client-go	23900f492969db045e8a36396852381fd189569b	https://github.com/kubernetes/client-go	11971
github.com/dagger/dagger	050fe4928d0408239f2d3a7bf8fa99f4b99b7c87	https://github.com/dagger/dagger	11970
github.com/weaviate/weaviate	3dbafc4171f163b6084c9c70b490fee90c3832ef	https://github.com/weaviate/weaviate	11936
github.com/gotify/server/v2	58084c8dea5790796e34540b68d70d4be57395d3	https://github.com/gotify/server	11923
github.com/linkerd/linkerd2	3e2f31dc7a6c68615c08701fa109209939451e0d	https://github.com/linkerd/linkerd2	11902
github.com/go-task/task/v3	27056a9827ca36f44df72cbd89a98c77c101cb07	https://github.com/go-task/task	11880
github.com/swaggo/swag	d649b90df2fef9732facf0dddcccee0ccb3ded66	https://github.com/swaggo/swag	11828
github.com/earthly/earthly	0b28ef80785fd88df1ec7e674475b02e046d5b36	https://github.com/earthly/earthly	11765
github.com/chromedp/chromedp	ecfe453954bbd620dcacb8f7df0a254bd0108431	https://github.com/chromedp/chromedp	11759
github.com/juicedata/juicefs	fd191eadc403a30441a3aee291a8c8622b2aa32a	https://github.com/juicedata/juicefs	11681
